Stock|ExpiryDate|LowerBound_Min|LowerBound_Max|LowerBound_Median|LowerBound_Mean|PredictionCount|BreachCount|ExpiryClosePrice
Nordea Bank Abp|2025-10-24|144.14|157.93|146.97|149.1605|20|0.0|159.05
Nordea Bank Abp|2025-10-30|143.61|159.54|152.36|150.92368421052632|19|0.0|163.25
Nordea Bank Abp|2025-11-07|142.22|158.22|152.68|150.5768|25|0.0|159.15
Nordea Bank Abp|2025-11-14|143.21|164.23|152.98|153.3436|25|2.0|163.15
Nordea Bank Abp|2025-11-21|132.82|162.22|142.44|144.56635135135136|74|1.0|161.7
Nordea Bank Abp|2025-11-28|150.1|166.32|155.08|156.4596|25|0.0|167.05
Nordea Bank Abp|2025-12-05|152.18|167.14|159.405|159.3895|20|0.0|168.9
Nordea Bank Abp|2025-12-12|151.05|169.36|162.38|160.57049999999998|20|1.0|168.1
Nordea Bank Abp|2025-12-19|79.04|168.29|103.57|110.6701488833747|403|0.0|171.85
Nordea Bank Abp|2025-12-23|159.87|170.67|163.88|164.38|17|0.0|172.8
Nordea Bank Abp|2026-01-02|160.85|173.12|163.99|165.84666666666666|15|0.0|176.8
Nordea Bank Abp|2026-01-09|159.9|173.75|168.825|167.96714285714285|14|0.0|175.25
Nordea Bank Abp|2026-01-16|139.39|178.6|156.65|157.0888888888889|63|0.0|179.95
Nordea Bank Abp|2026-01-23|166.69|177.67|170.0|171.50470588235294|17|2.0|176.35
Nordea Bank Abp|2026-01-30|163.6|170.88|167.35|167.10894736842107|19|0.0|171.9
Nordea Bank Abp|2026-02-06|162.83|176.06|167.57|167.88708333333332|24|0.0|178.1
Nordea Bank Abp|2026-02-13|162.53|174.08|167.78|167.99761904761903|21||
Nordea Bank Abp|2026-02-20|143.98|172.71|160.475|159.775|54||
Nordea Bank Abp|2026-02-27|163.57|171.58|168.08|167.6518181818182|11||
Nordea Bank Abp|2026-03-06|168.93|168.93|168.93|168.93|1||
Nordea Bank Abp|2026-03-20|81.0|168.67|123.75|128.21522727272728|220||
Nordnet AB|2025-04-16|238.86|238.86|238.86|238.86|1|0.0|254.6
Nordnet AB|2025-05-16|217.38|267.59|250.45|244.8905263157895|19|0.0|272.4
Nordnet AB|2025-06-19|209.58|258.61|243.74|240.76976744186047|43|8.0|250.0
Nordnet AB|2025-07-18|203.01|265.74|238.28|237.09539682539682|63|0.0|266.0
Nordnet AB|2025-08-15|220.46|270.94|240.77499999999998|242.1778787878788|66|0.0|273.6
Nordnet AB|2025-09-19|214.96|272.61|250.0|249.35735294117646|68|0.0|273.4
Nordnet AB|2025-10-17|233.55|281.99|256.12|255.28927536231882|69|3.0|281.0
Nordnet AB|2025-11-21|240.33|273.21|253.94|255.82630136986302|73|3.0|269.4
Nordnet AB|2025-12-19|240.4|264.41|255.18|254.07623188405796|69|0.0|265.4
Nordnet AB|2026-01-16|242.01|270.79|254.45|254.0825396825397|63|0.0|276.8
Nordnet AB|2026-02-20|231.18|291.77|245.5|249.66240740740741|54||
Nordnet AB|2026-03-20|226.88|282.96|244.625|249.27176470588233|34||
OMXS30|2024-11-29|2460.96|2493.42|2475.88|2475.6440000000002|5|0.0|2513.85
OMXS30|2024-12-06|2440.62|2590.21|2469.915|2493.558|10|0.0|2614.27
OMXS30|2024-12-13|2425.54|2583.53|2518.91|2507.21|15|5.0|2556.34
OMXS30|2024-12-20|2414.65|2569.27|2506.645|2494.92|20|13.0|2474.65
OMXS30|2024-12-27|2415.11|2567.86|2507.1400000000003|2492.7568181818183|22|12.0|2490.19
OMXS30|2025-01-03|2440.01|2562.78|2503.42|2499.58|15|6.0|2511.42
OMXS30|2025-01-10|2422.9|2532.05|2480.87|2473.047857142857|14|1.0|2523.73
OMXS30|2025-01-17|2394.51|2566.87|2475.42|2470.0176470588235|34|0.0|2617.41
OMXS30|2025-01-24|2404.71|2649.01|2478.05|2507.109411764706|17|0.0|2669.73
OMXS30|2025-01-31|2429.04|2643.62|2557.3|2536.0821052631577|19|0.0|2670.54
OMXS30|2025-02-07|2417.9|2646.26|2572.51|2541.087916666667|24|1.0|2639.75
OMXS30|2025-02-14|2415.6|2703.24|2577.59|2565.3672|25|0.0|2716.99
OMXS30|2025-02-21|2349.81|2716.07|2477.6499999999996|2496.6981034482756|58|0.0|2724.26
OMXS30|2025-02-28|2543.02|2733.76|2597.66|2620.4428|25|2.0|2724.7
OMXS30|2025-03-07|2551.0|2709.06|2656.5649999999996|2648.5735|20|0.0|2729.21
OMXS30|2025-03-14|2577.13|2692.7|2646.995|2643.4805|20|1.0|2682.38
OMXS30|2025-03-21|2313.5|2675.73|2513.93|2497.4148101265823|79|11.0|2629.36
OMXS30|2025-03-28|2522.76|2627.52|2576.0699999999997|2570.459|20|14.0|2542.67
OMXS30|2025-04-04|2346.15|2575.42|2505.6549999999997|2494.317|20|20.0|2287.24
OMXS30|2025-04-11|2051.48|2534.56|2462.44|2399.862105263158|19|15.0|2277.6
OMXS30|2025-04-15|-2222.09|-2222.09|-2222.09|-2222.09|1|0.0|2390.69
OMXS30|2025-04-16|1949.82|2606.74|2483.88|2449.9465671641788|67|56.0|2372.59
OMXS30|2025-04-25|1955.1|2419.59|2303.915|2254.6188888888887|18|0.0|2426.97
OMXS30|2025-05-02|2007.25|2398.22|2280.5|2252.5143749999997|16|0.0|2462.54
OMXS30|2025-05-09|2103.6|2427.73|2331.9|2313.4694117647055|17|0.0|2448.97
OMXS30|2025-05-16|1897.76|2556.22|2421.3|2374.313442622951|61|1.0|2544.04
OMXS30|2025-05-23|2294.1|2522.55|2372.31|2407.2326315789473|19|5.0|2479.56
OMXS30|2025-05-30|2312.4|2509.07|2445.515|2425.441|20|2.0|2496.04
OMXS30|2025-06-05|2302.83|2496.36|2443.4849999999997|2420.3945833333332|24|0.0|2521.51
OMXS30|2025-06-13|2336.2|2480.16|2441.51|2439.784347826087|23|9.0|2459.61
OMXS30|2025-06-19|1759.06|2526.45|2388.55|2346.3162686567166|134|25.0|2447.13
OMXS30|2025-06-27|2362.43|2442.16|2409.915|2409.82|22|0.0|2506.17
OMXS30|2025-07-04|2343.76|2507.02|2409.22|2414.056842105263|19|0.0|2512.53
OMXS30|2025-07-11|2325.1|2561.76|2419.49|2417.988947368421|19|1.0|2545.04
OMXS30|2025-07-18|2014.73|2538.56|2366.36|2340.827692307692|65|0.0|2546.7
OMXS30|2025-07-25|2390.26|2576.18|2462.67|2467.0165|20|0.0|2606.32
OMXS30|2025-08-01|2406.25|2568.5|2478.545|2485.6165|20|6.0|2533.59
OMXS30|2025-08-08|2422.23|2573.31|2506.04|2494.3005000000003|20|0.0|2602.98
OMXS30|2025-08-15|2264.38|2618.6|2379.755|2403.9856060606057|66|0.0|2640.7
OMXS30|2025-08-22|2439.67|2629.87|2529.21|2539.417|20|0.0|2689.35
OMXS30|2025-08-29|2441.52|2631.08|2567.965|2557.0299999999997|20|2.0|2625.7
OMXS30|2025-09-05|2440.47|2615.39|2567.215|2554.4525|24|0.0|2626.65
OMXS30|2025-09-12|2491.98|2618.58|2576.44|2564.0264|25|0.0|2635.33
OMXS30|2025-09-19|1855.0|2617.7|2326.51|2332.5010101010103|198|0.0|2646.4
OMXS30|2025-09-26|2482.47|2645.23|2565.55|2568.51625|24|1.0|2644.62
OMXS30|2025-10-03|2532.39|2690.0|2577.34|2587.514|20|0.0|2728.97
OMXS30|2025-10-10|2529.75|2710.99|2596.125|2612.285|20|2.0|2707.5
OMXS30|2025-10-17|2315.48|2707.64|2519.98|2511.256811594203|69|1.0|2701.4
OMXS30|2025-10-24|2559.46|2732.75|2653.9799999999996|2649.7825000000003|20|0.0|2786.89
OMXS30|2025-10-30|2619.08|2760.23|2664.74|2676.9531578947367|19|0.0|2782.77
OMXS30|2025-11-07|2601.49|2738.1|2671.54|2671.442|25|2.0|2733.11
OMXS30|2025-11-14|2587.16|2778.34|2687.04|2678.99|25|3.0|2757.12
OMXS30|2025-11-21|2398.33|2754.35|2545.31|2561.8551351351352|74|7.0|2699.35
OMXS30|2025-11-28|2587.48|2770.52|2680.34|2677.9548|25|0.0|2787.77
OMXS30|2025-12-05|2554.29|2798.59|2690.635|2684.522|20|0.0|2826.62
OMXS30|2025-12-12|2536.86|2776.26|2711.45|2679.564705882353|17||
OMXS30|2025-12-19|1296.84|2755.13|2296.9|2325.786333333333|240||
OMXS30|2025-12-23|2684.88|2754.28|2711.02|2715.5|7||
OMXS30|2026-01-02|2722.9|2750.7|2736.8|2736.8|2||
OMXS30|2026-01-16|2500.39|2716.97|2606.43|2604.0241463414636|41||
OMXS30|2026-02-20|2446.91|2661.78|2581.125|2563.721875|16||
OMXS30|2026-03-20|1757.77|2626.34|2291.38|2288.095355191257|183||
Orrön Energy AB|2024-05-17|||||0|0.0|7.634
Orrön Energy AB|2024-06-20|5.87|8.38|6.77|7.044347826086957|23|9.0|7.264
Orrön Energy AB|2024-07-19|5.63|7.82|6.445|6.634736842105263|38|0.0|7.858
Orrön Energy AB|2024-08-16|3.75|8.7|6.48|6.445769230769231|52|0.0|9.7
Orrön Energy AB|2024-09-20|3.86|9.12|6.36|6.58493670886076|79|6.0|8.546
Orrön Energy AB|2024-10-18|3.76|8.67|7.48|7.175454545454545|55|31.0|7.336
Orrön Energy AB|2024-11-15|5.97|8.33|6.9|6.9750000000000005|58|39.0|6.624
Orrön Energy AB|2024-12-20|3.66|7.99|5.94|5.947241379310345|145|27.0|6.632
Orrön Energy AB|2025-01-17|5.17|6.92|5.825|5.864107142857143|56|1.0|6.904
Orrön Energy AB|2025-02-21|4.8|6.16|5.67|5.552372881355931|59|2.0|6.09
Orrön Energy AB|2025-03-21|3.13|7.41|5.32|5.399047619047619|168|142.0|4.841
Orrön Energy AB|2025-04-16|3.94|5.46|4.91|4.762982456140351|57|39.0|4.288
Orrön Energy AB|2025-05-16|3.46|4.8|3.94|4.088095238095238|42|10.0|4.42
Orrön Energy AB|2025-06-19|3.2|4.95|4.19|4.156386554621849|119|0.0|4.95
Orrön Energy AB|2025-06-20|3.76|5.95|4.795|4.806521739130434|46||
Orrön Energy AB|2025-07-18|3.09|4.65|3.71|3.7619565217391306|46|0.0|4.788
Orrön Energy AB|2025-08-15|3.28|4.69|4.07|3.9911764705882353|51|25.0|4.07
Orrön Energy AB|2025-09-19|2.93|4.37|3.6|3.577244094488189|127|0.0|4.43
Orrön Energy AB|2025-10-17|3.41|4.24|3.86|3.8424528301886793|53|0.0|4.388
Orrön Energy AB|2025-11-21|3.15|4.18|3.68|3.6992982456140346|57|8.0|4.04
Orrön Energy AB|2025-12-19|2.37|5.57|3.67|3.659864864864865|74|6.0|4.978
SAAB AB ser. B|2024-05-17|200.75|229.62|218.28|217.23600000000002|5|0.0|239.8
SAAB AB ser. B|2024-06-20|201.37|258.99|232.51|230.07241379310346|29|4.0|240.1
SAAB AB ser. B|2024-07-19|195.18|249.07|224.99|226.03183673469385|49|0.0|250.55
SAAB AB ser. B|2024-08-16|190.75|247.65|223.56|222.65661538461538|65|0.0|257.0
SAAB AB ser. B|2024-09-20|186.2|237.21|215.14|215.30322580645162|93|9.0|230.5
SAAB AB ser. B|2024-10-18|192.48|229.08|210.0|209.74735294117647|68|7.0|219.6
SAAB AB ser. B|2024-11-15|182.87|234.88|199.66|202.64623188405798|69|0.0|234.95
SAAB AB ser. B|2024-12-20|174.76|234.15|195.66|199.4909493670886|158|4.0|226.3
SAAB AB ser. B|2025-01-17|180.59|231.09|214.57|211.3336507936508|63|7.0|223.5
SAAB AB ser. B|2025-02-21|196.93|284.05|206.79500000000002|211.40220588235294|68|0.0|296.85
SAAB AB ser. B|2025-03-21|167.47|383.47|192.215|202.44421296296295|216|1.0|380.05
SAAB AB ser. B|2025-04-16|184.18|431.71|268.47|274.4194029850746|67|0.0|441.5
SAAB AB ser. B|2025-05-16|225.75|441.7|331.15|336.2921666666667|60|0.0|448.9
SAAB AB ser. B|2025-06-19|172.13|480.01|270.12|281.7035251798561|139|0.0|492.1
SAAB AB ser. B|2025-06-20|158.06|193.73|174.36|174.83682242990656|107||
SAAB AB ser. B|2025-07-18|308.76|477.08|399.68|400.06138461538467|65|0.0|559.2
SAAB AB ser. B|2025-08-15|338.18|508.97|428.135|428.2924242424242|66|0.0|510.0
SAAB AB ser. B|2025-09-19|149.54|514.04|263.115|286.63936507936506|252|0.0|527.0
SAAB AB ser. B|2025-10-03|544.32|554.24|549.0699999999999|549.175|4|0.0|567.2
SAAB AB ser. B|2025-10-10|522.34|543.0|530.42|532.2766666666666|9|7.0|526.9
SAAB AB ser. B|2025-10-17|387.11|534.7|458.71|462.4250724637681|69|33.0|461.9
SAAB AB ser. B|2025-10-24|419.83|510.65|475.34|469.0478947368421|19|0.0|522.2
SAAB AB ser. B|2025-10-30|413.95|501.15|471.58|464.7|19|0.0|510.6
SAAB AB ser. B|2025-11-07|406.93|502.81|476.21|466.3932|25|0.0|515.5
SAAB AB ser. B|2025-11-14|403.16|521.38|475.66|465.1724|25|0.0|525.4
SAAB AB ser. B|2025-11-21|395.29|510.73|443.095|449.7712162162162|74|17.0|480.0
SAAB AB ser. B|2025-11-28|426.12|503.9|471.35|469.1972|25|9.0|475.6
SAAB AB ser. B|2025-12-05|416.79|496.62|454.795|456.785|20|1.0|489.25
SAAB AB ser. B|2025-12-12|409.63|490.15|444.01|450.8565|20|0.0|507.7
SAAB AB ser. B|2025-12-19|147.64|491.86|367.28999999999996|334.03432539682535|252|0.0|508.7
SAAB AB ser. B|2025-12-23|418.72|502.64|466.21|462.45235294117646|17|0.0|529.2
SAAB AB ser. B|2026-01-02|452.91|530.6|474.67|482.352|15|0.0|559.8
SAAB AB ser. B|2026-01-09|450.38|622.81|488.83000000000004|509.15714285714284|14|0.0|682.0
SAAB AB ser. B|2026-01-16|380.45|675.34|444.77|462.34|63|0.0|707.8
SAAB AB ser. B|2026-01-23|475.22|691.01|647.56|608.4247058823529|17|0.0|718.8
SAAB AB ser. B|2026-01-30|511.41|682.46|648.99|636.2594736842105|19|0.0|693.3
SAAB AB ser. B|2026-02-06|523.58|641.48|614.86|609.9369565217391|23|0.0|656.8
SAAB AB ser. B|2026-02-13|586.11|634.1|618.34|614.3390476190476|21||
SAAB AB ser. B|2026-02-20|363.99|628.17|444.99|491.3724528301887|53||
SAAB AB ser. B|2026-02-27|573.39|620.48|607.08|600.9727272727273|11||
SAAB AB ser. B|2026-03-06|593.76|593.76|593.76|593.76|1||
SAAB AB ser. B|2026-03-20|201.96|605.47|377.58500000000004|378.3319724770642|218||
SKF, AB ser. B|2024-04-19|215.78|215.78|215.78|215.78|1|0.0|219.5
SKF, AB ser. B|2024-04-26|208.32|213.69|208.87|210.20000000000002|6|0.0|225.2
SKF, AB ser. B|2024-05-03|207.24|226.56|213.485|215.641|10|0.0|230.6
SKF, AB ser. B|2024-05-10|206.29|235.83|216.89|218.0953846153846|13|0.0|237.7
SKF, AB ser. B|2024-05-17|204.4|232.65|221.21|219.20000000000002|17|1.0|232.6
SKF, AB ser. B|2024-05-24|213.3|232.95|227.35|225.71117647058824|17|1.0|232.7
SKF, AB ser. B|2024-05-31|220.06|229.94|227.21|226.57941176470587|17|1.0|229.3
SKF, AB ser. B|2024-06-07|218.87|228.15|224.45999999999998|224.27727272727273|22|7.0|225.6
SKF, AB ser. B|2024-06-14|208.78|226.27|221.62|221.11708333333334|24|24.0|207.1
SKF, AB ser. B|2024-06-20|199.66|225.35|217.62|214.99365853658537|41|28.0|214.2
SKF, AB ser. B|2024-06-28|197.15|221.58|214.19|211.4059090909091|22|13.0|212.8
SKF, AB ser. B|2024-07-05|195.09|214.58|204.35|205.0705882352941|17|4.0|211.1
SKF, AB ser. B|2024-07-12|193.31|206.31|202.67|201.85736842105263|19|0.0|216.0
SKF, AB ser. B|2024-07-19|187.55|218.55|202.81|205.06295081967212|61|45.0|198.75
SKF, AB ser. B|2024-07-26|190.79|204.33|199.22|198.18947368421053|19|10.0|199.05
SKF, AB ser. B|2024-08-02|188.16|203.48|195.32|195.42944444444444|18|16.0|190.2
SKF, AB ser. B|2024-08-09|178.84|202.19|191.84|190.8536842105263|19|15.0|186.4
SKF, AB ser. B|2024-08-16|176.07|214.17|195.065|196.2942424242424|66|48.0|190.55
SKF, AB ser. B|2024-08-23|174.32|190.3|185.105|183.10049999999998|20|0.0|191.95
SKF, AB ser. B|2024-08-30|173.03|192.31|183.865|181.89000000000001|20|0.0|194.25
SKF, AB ser. B|2024-09-06|171.92|189.96|182.4|181.1044|25|14.0|179.1
SKF, AB ser. B|2024-09-13|172.02|187.75|181.02|179.7628|25|3.0|184.8
SKF, AB ser. B|2024-09-20|168.99|210.7|189.535|189.81858490566037|106|36.0|193.75
SKF, AB ser. B|2024-09-27|168.8|197.2|180.16|180.26833333333332|24|0.0|204.7
SKF, AB ser. B|2024-10-04|167.76|199.94|188.0|184.8655|20|0.0|202.0
SKF, AB ser. B|2024-10-11|174.17|197.72|191.375|189.3895|20|1.0|197.0
SKF, AB ser. B|2024-10-18|165.56|195.82|178.95|180.45260869565217|69|0.0|200.0
SKF, AB ser. B|2024-10-25|187.22|196.5|189.78|190.5895|20|0.0|201.4
SKF, AB ser. B|2024-10-31|182.89|202.97|185.825|187.3938888888889|18|1.0|201.3
SKF, AB ser. B|2024-11-08|180.49|212.81|186.76|190.24105263157895|19|1.0|211.2
SKF, AB ser. B|2024-11-15|160.11|210.23|179.91|180.0772463768116|69|1.0|205.8
SKF, AB ser. B|2024-11-22|186.79|207.95|197.35|196.82842105263157|19|1.0|207.8
SKF, AB ser. B|2024-11-29|189.32|206.63|197.13|197.35250000000002|20|0.0|209.5
SKF, AB ser. B|2024-12-06|188.16|215.33|196.23|198.26000000000002|26|0.0|222.4
SKF, AB ser. B|2024-12-13|190.64|219.64|197.85|201.6148|25|1.0|218.2
SKF, AB ser. B|2024-12-20|157.06|216.8|181.07|182.8880701754386|171|8.0|208.2
SKF, AB ser. B|2024-12-27|191.05|216.58|206.07999999999998|205.79|22|8.0|208.9
SKF, AB ser. B|2025-01-03|202.01|215.93|206.84|208.53466666666665|15|8.0|206.8
SKF, AB ser. B|2025-01-10|199.92|213.91|204.285|205.275|14|1.0|212.0
SKF, AB ser. B|2025-01-17|173.97|212.84|194.94|194.93467741935484|62|0.0|217.3
SKF, AB ser. B|2025-01-24|196.92|218.98|205.17|206.74941176470588|17|0.0|225.2
SKF, AB ser. B|2025-01-31|190.71|214.0|203.4|203.29684210526315|19|0.0|224.8
SKF, AB ser. B|2025-02-07|189.68|218.05|205.57|204.5925|24|2.0|217.9
SKF, AB ser. B|2025-02-14|192.04|229.04|208.04|207.3164|25|0.0|231.3
SKF, AB ser. B|2025-02-21|179.82|231.84|197.14499999999998|198.7994117647059|68|0.0|232.4
SKF, AB ser. B|2025-02-28|201.84|230.38|211.75|215.49919999999997|25|0.0|231.8
SKF, AB ser. B|2025-03-07|205.11|235.01|222.35500000000002|220.292|20|0.0|237.7
SKF, AB ser. B|2025-03-14|210.13|230.62|220.99|221.51350000000002|20|1.0|230.3
SKF, AB ser. B|2025-03-21|149.13|228.74|180.535|182.69472972972974|222|13.0|219.3
SKF, AB ser. B|2025-03-28|206.61|226.49|213.975|215.66950000000003|20|19.0|207.0
SKF, AB ser. B|2025-04-04|181.66|212.48|201.02|200.0272222222222|18|18.0|174.55
SKF, AB ser. B|2025-04-11|151.4|206.53|193.375|185.45333333333332|18|13.0|171.45
SKF, AB ser. B|2025-04-16|150.89|213.9|194.61|192.0197014925373|67|58.0|175.85
SKF, AB ser. B|2025-04-25|147.29|184.25|164.75|164.68|17|0.0|186.0
SKF, AB ser. B|2025-05-02|146.55|185.51|162.9|165.01294117647058|17|0.0|190.9
SKF, AB ser. B|2025-05-09|153.55|191.88|177.35|173.8129411764706|17|0.0|197.35
SKF, AB ser. B|2025-05-16|143.28|208.39|190.03|184.9762295081967|61|1.0|206.4
SKF, AB ser. B|2025-05-23|173.49|206.49|188.51|190.90105263157895|19|5.0|201.9
SKF, AB ser. B|2025-05-30|176.15|207.77|199.73000000000002|194.237|20|0.0|210.8
SKF, AB ser. B|2025-06-05|175.04|208.51|198.185|194.67041666666668|24|0.0|214.1
SKF, AB ser. B|2025-06-13|183.56|208.83|200.19|199.82217391304349|23|4.0|206.6
SKF, AB ser. B|2025-06-19|138.77|206.78|183.61|182.6095652173913|138|0.0|207.4
SKF, AB ser. B|2025-06-20|137.29|176.48|155.48|155.48123595505618|89||
SKF, AB ser. B|2025-06-27|188.22|211.23|201.31|200.93|22|0.0|219.9
SKF, AB ser. B|2025-07-04|197.16|215.69|202.28|204.57842105263157|19|0.0|215.8
SKF, AB ser. B|2025-07-11|195.31|222.86|208.8|206.1605263157895|19|0.0|223.0
SKF, AB ser. B|2025-07-18|142.17|216.24|191.7|186.7176923076923|65|0.0|231.8
SKF, AB ser. B|2025-07-25|202.11|233.48|210.68|212.952|20|0.0|236.7
SKF, AB ser. B|2025-08-01|200.79|230.09|218.26999999999998|217.048|20|9.0|222.6
SKF, AB ser. B|2025-08-08|207.43|231.15|221.315|219.948|20|0.0|235.0
SKF, AB ser. B|2025-08-15|178.4|232.77|198.79|202.16181818181818|66|0.0|235.8
SKF, AB ser. B|2025-08-22|211.84|235.83|224.39|224.442|20|0.0|246.5
SKF, AB ser. B|2025-08-29|210.22|242.33|226.525|227.74|20|0.0|242.7
SKF, AB ser. B|2025-09-05|208.82|239.25|229.83|227.6036|25|1.0|238.8
SKF, AB ser. B|2025-09-12|218.76|236.63|229.71|229.3064|25|4.0|234.6
SKF, AB ser. B|2025-09-19|128.16|234.52|178.095|181.0671794871795|234|0.0|236.3
SKF, AB ser. B|2025-09-26|223.69|232.97|227.8|228.2988|25|2.0|232.2
SKF, AB ser. B|2025-10-03|221.77|235.01|226.285|226.1945|20|0.0|239.8
SKF, AB ser. B|2025-10-10|221.15|237.3|225.555|227.3995|20|0.0|237.8
SKF, AB ser. B|2025-10-17|197.17|234.75|221.08|219.49086956521737|69|0.0|235.1
SKF, AB ser. B|2025-10-24|220.56|239.16|228.67000000000002|228.9065|20|0.0|249.8
SKF, AB ser. B|2025-10-30|220.41|243.0|226.38|228.4257894736842|19|0.0|248.4
SKF, AB ser. B|2025-11-07|218.67|251.23|226.41|230.96439999999998|25|0.0|255.2
SKF, AB ser. B|2025-11-14|215.03|247.98|233.36|230.5136|25|4.0|239.1
SKF, AB ser. B|2025-11-21|205.99|245.9|217.385|220.3927027027027|74|4.0|238.1
SKF, AB ser. B|2025-11-28|225.85|245.61|232.88|234.3096|25|0.0|247.0
SKF, AB ser. B|2025-12-05|223.56|247.49|234.64499999999998|234.3165|20|0.0|250.1
SKF, AB ser. B|2025-12-12|221.54|246.88|236.97000000000003|235.0935|20|0.0|251.2
SKF, AB ser. B|2025-12-19|120.49|244.16|182.99|189.34265060240963|249|2.0|241.9
SKF, AB ser. B|2025-12-23|232.26|243.65|237.9|238.34588235294117|17|2.0|242.5
SKF, AB ser. B|2026-01-02|231.51|244.01|237.24|237.556|15|0.0|247.9
SKF, AB ser. B|2026-01-09|229.72|242.86|235.985|236.8685714285714|14|0.0|248.7
SKF, AB ser. B|2026-01-16|208.63|251.31|230.33|228.61380952380952|63|0.0|255.0
SKF, AB ser. B|2026-01-23|230.24|249.15|238.34|238.96235294117648|17|0.0|251.0
SKF, AB ser. B|2026-01-30|225.58|239.69|233.38|233.25315789473686|19|10.0|232.6
SKF, AB ser. B|2026-02-06|224.31|242.29|231.885|232.35583333333332|24|0.0|248.5
SKF, AB ser. B|2026-02-13|223.28|240.92|231.65|232.16952380952384|21||
SKF, AB ser. B|2026-02-20|205.85|238.21|223.71|223.7385185185185|54||
SKF, AB ser. B|2026-02-27|220.21|236.06|231.87|230.41363636363639|11||
SKF, AB ser. B|2026-03-06|233.95|233.95|233.95|233.95|1||
SKF, AB ser. B|2026-03-20|115.37|232.63|197.70999999999998|190.2963063063063|222||
SSAB AB ser. A|2024-04-19|62.5|62.5|62.5|62.5|1|0.0|63.92
SSAB AB ser. A|2024-04-26|52.02|54.62|53.52|53.44|5|0.0|62.14
SSAB AB ser. A|2024-05-03|53.53|61.93|55.075|56.49|8|0.0|62.92
SSAB AB ser. A|2024-05-10|53.51|61.26|58.52|57.459999999999994|11|0.0|63.48
SSAB AB ser. A|2024-05-17|53.07|62.69|59.915|58.585|18|0.0|63.6
SSAB AB ser. A|2024-05-24|57.67|61.9|60.905|60.378571428571426|14|3.0|61.52
SSAB AB ser. A|2024-05-31|58.64|61.24|60.275|60.07944444444445|18|1.0|61.04
SSAB AB ser. A|2024-06-07|57.99|60.68|59.32|59.32954545454545|22|14.0|59.0
SSAB AB ser. A|2024-06-14|55.9|60.0|58.510000000000005|58.23374999999999|24|20.0|56.76
SSAB AB ser. A|2024-06-20|51.48|59.46|57.38|56.74658536585366|41|11.0|58.34
SSAB AB ser. A|2024-06-28|53.68|57.87|55.85|55.78434782608696|23|0.0|58.44
SSAB AB ser. A|2024-07-05|53.19|58.92|54.73|55.130526315789474|19|0.0|59.42
SSAB AB ser. A|2024-07-12|52.46|58.21|55.27|55.24842105263158|19|0.0|60.74
SSAB AB ser. A|2024-07-19|50.39|59.42|55.67|55.28229508196721|61|7.0|57.54
SSAB AB ser. A|2024-07-26|53.25|57.73|54.75|54.95722222222222|18|7.0|55.28
SSAB AB ser. A|2024-08-02|53.26|57.18|54.05|54.47157894736842|19|19.0|52.42
SSAB AB ser. A|2024-08-09|48.16|56.92|53.2|53.02315789473685|19|14.0|52.22
SSAB AB ser. A|2024-08-16|47.67|56.37|52.52|52.70507692307692|65|52.0|51.02
SSAB AB ser. A|2024-08-23|47.26|52.22|49.52|49.63894736842105|19|4.0|51.36
